可轉債名稱,可轉債代碼,擔保銀行/信用評等(TCRI),權利金(佰元報價),選擇權到期日,賣回價格(A),賣回日期(B),剩餘年期,折現率(C),權利金參考價,現股參考價,轉換價格,CB轉換價值,CB參考價,溢(折)價%,股價波動率120天%,股價波動率240天%,流通餘額占發行總額%,原始發行量,產業
創惟一,61041.0,5,5.9399999999999995,2027-08-12 00:00:00,100.0,2027-08-26 00:00:00,1.7342465753424658,0.0325,11.939999999999998,92.1,124.8,73.79807692307692,106.0,43.63517915309447,36.43,54.46,87.36,500000000.0,電子–半導體
信音三,61263.0,6,4.29,2026-11-16 00:00:00,100.0,2026-11-30 00:00:00,0.9972602739726028,0.04,22.290000000000006,29.45,26.8,109.88805970149254,118.0,7.382003395585746,34.63,36.4,39.8,500000000.0,電子–電子零組件
松上五,61565.0,6,6.56,2027-06-11 00:00:00,100.0,2027-06-25 00:00:00,1.5643835616438355,0.04,6.109999999999999,19.9,29.0,68.62068965517241,99.55,45.072864321608044,33.72,40.25,100.0,350000000.0,電子–電子零組件
華電網五,61635.0,7,7.199999999999999,2027-10-02 00:00:00,102.01,2027-10-16 00:00:00,1.873972602739726,0.0475,59.19999999999999,36.5,25.02,145.88329336530776,152.0,4.1928767123287525,45.5,47.76,100.0,300000000.0,電子–通信網路
達麗七,61777.0,7,6.119999999999999,2027-06-11 00:00:00,102.01,2027-06-25 00:00:00,1.5643835616438355,0.05,20.370000000000005,48.0,46.1,104.12147505422993,114.25,9.72760416666667,27.76,34.57,100.0,600000000.0,建材營建
大豐電三,61843.0,6,3.5199999999999996,2027-02-20 00:00:00,101.5075,2027-03-06 00:00:00,1.2602739726027397,0.0375,3.219999999999999,47.8,49.4,96.76113360323886,99.7,3.0372384937238595,18.16,14.97,87.1,1500000000.0,其他
萬潤五,61875.0,5,5.119999999999999,2027-06-26 00:00:00,100.0,2027-07-10 00:00:00,1.6054794520547946,0.03,40.120000000000005,355.0,276.8,128.25144508670522,135.0,5.261971830985912,40.36,53.69,44.08,500000000.0,電子–半導體
豐藝四,61894.0,4,2.0,2026-10-27 00:00:00,100.7519,2026-11-10 00:00:00,0.9424657534246575,0.026,19.299999999999997,46.5,43.14,107.78859527121001,117.3,8.824129032258066,28.48,33.01,24.96,500000000.0,電子–電子通路
帆宣五,61965.0,4,1.73,2026-06-13 00:00:00,100.0,2026-06-27 00:00:00,0.5698630136986301,0.025,81.72999999999999,235.0,130.7,179.80107115531754,180.0,0.11063829787232304,39.5,38.96,10.23,2500000000.0,電子–其他電子
佳必琪三,61973.0,5,5.92,2027-10-01 00:00:00,100.0,2027-10-15 00:00:00,1.8712328767123287,0.03,23.820000000000007,143.5,152.0,94.4078947368421,117.9,24.883623693379818,39.24,43.47,100.0,1000000000.0,電子–電子零組件
今國光三,62093.0,中信銀,6.68,2028-10-09 00:00:00,100.0,2028-10-23 00:00:00,2.8958904109589043,0.022,53.68000000000001,56.8,38.6,147.1502590673575,147.0,-0.10211267605633179,49.21,50.86,100.0,450000000.0,電子–光電
富旺四,62194.0,台中銀,6.17,2028-10-02 00:00:00,100.7519,2028-10-16 00:00:00,2.8767123287671232,0.023,18.769999999999996,20.05,21.17,94.70949456778459,112.6,18.889875311720704,36.29,39.98,100.0,600000000.0,建材營建
台郡五,62695.0,4,6.9799999999999995,2027-07-19 00:00:00,100.0,2027-08-02 00:00:00,1.6684931506849314,0.04,8.180000000000007,55.6,93.0,59.78494623655914,101.2,69.27338129496403,42.1,42.79,100.0,2000000000.0,電子–電子零組件
台郡六,62696.0,4,6.9799999999999995,2027-07-19 00:00:00,100.0,2027-08-02 00:00:00,1.6684931506849314,0.04,2.980000000000004,55.6,101.0,55.049504950495056,96.0,74.38848920863308,42.1,42.79,100.0,1000000000.0,電子–電子零組件
台燿五,62745.0,4,7.39,2028-10-30 00:00:00,100.0,2028-11-13 00:00:00,2.9534246575342467,0.024,40.19,440.0,386.0,113.98963730569949,132.8,16.501818181818194,54.96,52.87,100.0,4000000000.0,電子–電子零組件
康舒二,62822.0,5,2.17,2026-05-30 00:00:00,100.0,2026-06-13 00:00:00,0.5315068493150685,0.035,11.370000000000005,38.5,46.1,83.51409978308025,109.2,30.75636363636365,46.89,44.4,100.0,4000000000.0,電子–電子零組件
佳邦三,62843.0,4,2.8899999999999997,2026-11-30 00:00:00,100.0,2026-12-14 00:00:00,1.0356164383561643,0.025,15.790000000000006,81.2,86.6,93.76443418013858,112.9,20.408128078817732,34.2,38.17,100.0,700000000.0,電子–電子零組件
良維十,629010.0,5,4.51,2027-04-29 00:00:00,100.500625,2027-05-13 00:00:00,1.4465753424657535,0.0325,151.51,182.0,75.9,239.7891963109354,247.0,3.007142857142875,48.83,45.64,14.55,800000000.0,電子–電子零組件
樺漢五,64145.0,4,2.07,2026-08-02 00:00:00,100.0,2026-08-16 00:00:00,0.7068493150684931,0.025,17.819999999999993,298.0,273.6,108.91812865497074,115.75,6.2724832214765325,25.79,33.87,99.99,3000000000.0,電子–電腦及週邊設備
易發一,64251.0,上海銀,4.609999999999999,2027-10-01 00:00:00,100.0,2027-10-15 00:00:00,1.8712328767123287,0.023,48.110000000000014,78.6,58.7,133.90119250425894,143.5,7.168575063613236,55.4,59.18,77.65,200000000.0,電機機械
大樹三,64693.0,4,7.75,2028-07-14 00:00:00,100.0,2028-07-28 00:00:00,2.6575342465753424,0.028,11.75,102.0,132.53,76.96370633064213,104.0,35.128627450980375,25.86,33.62,100.0,1000000000.0,生技醫療
聚和六,65096.0,5,2.21,2026-06-19 00:00:00,100.0,2026-07-03 00:00:00,0.5863013698630137,0.0325,10.159999999999997,34.8,37.6,92.55319148936168,107.95,16.635632183908065,21.69,28.01,100.0,500000000.0,化學工業
易華電一,65521.0,台新銀,2.28,2026-10-11 00:00:00,100.0,2026-10-25 00:00:00,0.8986301369863013,0.022,2.280000000000001,25.1,58.8,42.68707482993197,100.0,134.26294820717132,36.4,42.07,100.0,500000000.0,電子–半導體
南俊國際一,65841.0,彰銀,1.3,2026-10-15 00:00:00,101.0025,2026-10-29 00:00:00,0.9095890410958904,0.022,102.30000000000001,359.0,177.5,202.25352112676057,201.0,-0.6197771587743817,63.64,61.96,28.48,700000000.0,電子–電子零組件
南俊國際二,65842.0,6,3.8599999999999994,2026-10-16 00:00:00,101.0025,2026-10-30 00:00:00,0.9123287671232877,0.05,89.86000000000001,359.0,191.6,187.3695198329854,186.0,-0.7309192200557146,63.64,61.96,63.93,300000000.0,電子–電子零組件
鼎基一,65851.0,一銀,2.29,2026-10-12 00:00:00,100.0,2026-10-26 00:00:00,0.9013698630136986,0.022,12.290000000000006,89.6,110.9,80.79350766456265,110.0,36.1495535714286,37.25,43.96,54.62,500000000.0,其他
萬年清一,66241.0,土銀,3.2199999999999998,2027-06-21 00:00:00,100.75,2027-07-05 00:00:00,1.5917808219178082,0.023,23.72,49.85,40.6,122.78325123152709,120.5,-1.8595787362086225,35.95,31.66,100.0,100000000.0,綠能環保
金萬林一創,66451.0,華南銀,0.52,2026-11-20 00:00:00,102.0,2026-12-04 00:00:00,1.0082191780821919,0.022,6.269999999999996,18.9,27.87,67.81485468245424,105.75,55.939285714285745,43.66,43.11,100.0,70000000.0,生技醫療
群翊二,66642.0,6,8.67,2027-11-05 00:00:00,100.0,2027-11-19 00:00:00,1.9671232876712328,0.0425,24.120000000000005,258.5,292.1,88.49709003765834,115.45,30.4562669245648,44.3,47.01,100.0,1250000000.0,電子–電子零組件
嘉基二,67152.0,5,3.9799999999999995,2027-01-04 00:00:00,100.0,2027-01-18 00:00:00,1.1315068493150684,0.0325,7.980000000000004,89.8,157.1,57.161043921069385,104.0,81.94209354120265,31.95,39.65,100.0,300000000.0,電子–電子零組件
龍德造船一,67531.0,5,5.39,2027-06-11 00:00:00,100.0,2027-06-25 00:00:00,1.5643835616438355,0.0325,35.389999999999986,123.0,116.6,105.48885077186965,130.0,23.23577235772356,56.6,52.68,52.17,1000000000.0,航運業
志強一KY,67681.0,4,6.529999999999999,2027-10-17 00:00:00,100.0,2027-10-31 00:00:00,1.915068493150685,0.0325,34.53,114.0,95.2,119.74789915966386,128.0,6.891228070175437,41.36,50.4,59.1,1000000000.0,運動休閒
平和環保一創,67711.0,台中銀,2.4499999999999997,2027-04-24 00:00:00,101.0025,2027-05-08 00:00:00,1.4328767123287671,0.022,8.200000000000003,46.95,51.66,90.88269454123113,105.75,16.358785942492005,13.82,23.83,100.0,350000000.0,綠能環保
聯寶一,68211.0,6,6.55,2027-08-01 00:00:00,101.0,2027-08-15 00:00:00,1.704109589041096,0.0425,8.75,38.95,43.06,90.45517882025081,102.2,12.984133504492945,31.22,40.73,100.0,300000000.0,電子–電子零組件
汎銓一,68301.0,5,3.1199999999999997,2026-08-01 00:00:00,100.0,2026-08-15 00:00:00,0.7041095890410959,0.04,21.120000000000005,161.0,147.8,108.93098782138024,118.0,8.325465838509327,40.25,46.05,99.98,500000000.0,電子–其他電子
進典一,68431.0,6,6.0,2027-07-21 00:00:00,101.0025,2027-08-04 00:00:00,1.673972602739726,0.04,13.200000000000003,57.1,61.4,92.99674267100978,107.2,15.272854640980714,30.06,32.66,100.0,300000000.0,電機機械
綠茵一,68461.0,6,7.93,2028-02-28 00:00:00,101.5075,2028-03-13 00:00:00,2.282191780821918,0.04,9.330000000000013,75.0,80.4,93.28358208955223,101.4,8.700800000000019,17.62,25.01,99.71,350000000.0,食品工業
綠茵二,68462.0,6,8.06,2028-03-11 00:00:00,101.5075,2028-03-25 00:00:00,2.315068493150685,0.04,14.060000000000002,75.0,78.0,96.15384615384616,106.0,10.239999999999982,17.62,25.01,99.68,350000000.0,食品工業
錼創科技一KY創,68541.0,中信銀,2.03,2027-02-13 00:00:00,101.0025,2027-02-27 00:00:00,1.2410958904109588,0.022,5.030000000000001,132.0,248.3,53.161498187676195,103.0,93.74924242424242,51.34,64.5,100.0,800000000.0,電子–半導體
來億一KY,68901.0,5,11.530000000000001,2028-11-14 00:00:00,100.0,2028-11-28 00:00:00,2.9945205479452053,0.0375,21.53,271.5,246.4,110.18668831168831,110.0,-0.16942909760589986,53.93,60.16,100.0,4500000000.0,運動休閒
大井泵浦一,69821.0,7,8.51,2027-07-09 00:00:00,100.0,2027-07-23 00:00:00,1.641095890410959,0.05,13.510000000000005,64.1,63.6,100.78616352201257,105.0,4.180967238689548,39.44,0.0,99.8,300000000.0,電機機械
大井泵浦二,69822.0,7,8.67,2027-07-21 00:00:00,100.0,2027-08-04 00:00:00,1.673972602739726,0.05,14.170000000000002,64.1,61.8,103.72168284789645,105.5,1.7145085803432103,39.44,0.0,99.5,200000000.0,電機機械
邑錡二,74022.0,6,4.869999999999999,2027-08-19 00:00:00,102.01,2027-09-02 00:00:00,1.7534246575342465,0.0375,43.870000000000005,131.0,97.6,134.22131147540986,139.0,3.5603053435114385,67.43,66.23,100.0,400000000.0,電子–光電
意德士一永,75561.0,6,11.1,2028-07-29 00:00:00,100.0,2028-08-12 00:00:00,2.6986301369863015,0.04,20.099999999999994,168.0,180.9,92.86898839137645,109.0,17.369642857142864,30.54,48.66,100.0,100000000.0,電子–半導體
意德士二,75562.0,6,11.13,2028-08-01 00:00:00,100.0,2028-08-15 00:00:00,2.706849315068493,0.04,23.129999999999995,168.0,177.4,94.70124013528748,112.0,18.266666666666676,30.54,48.66,100.0,200000000.0,電子–半導體
威力德生醫一,77131.0,5,5.8999999999999995,2027-10-06 00:00:00,101.0025,2027-10-20 00:00:00,1.884931506849315,0.035,10.300000000000011,73.8,73.9,99.86468200270635,104.4,4.541463414634173,24.49,0.0,100.0,500000000.0,生技醫療
鈦昇三,80273.0,6,0.74,2026-06-29 00:00:00,102.0151,2026-07-13 00:00:00,0.6136986301369863,0.04,53.74000000000001,99.0,64.74,152.9193697868397,153.0,0.05272727272724875,44.32,48.27,35.72,1000000000.0,電機機械
廣積六,80506.0,5,6.2299999999999995,2027-11-08 00:00:00,100.0,2027-11-22 00:00:00,1.9753424657534246,0.03,10.230000000000004,46.25,63.3,73.06477093206951,104.0,42.33945945945947,23.14,32.59,47.35,1600000000.0,電子–電腦及週邊設備
翔名四,80914.0,5,2.17,2026-08-01 00:00:00,100.25,2026-08-15 00:00:00,0.7041095890410959,0.03,18.17,115.0,127.0,90.5511811023622,116.0,28.104347826086972,32.35,35.58,100.0,550000000.0,電子–半導體
正淩三,81473.0,6,7.199999999999999,2027-09-19 00:00:00,100.0,2027-10-03 00:00:00,1.8383561643835618,0.0375,11.200000000000003,99.5,132.1,75.3217259651779,104.0,38.07437185929648,39.0,48.53,99.6,300000000.0,電子–電子零組件
博智一,81551.0,4,5.79,2027-12-27 00:00:00,100.0,2028-01-10 00:00:00,2.1095890410958904,0.026,51.78999999999999,178.0,121.6,146.38157894736844,146.0,-0.2606741573033866,49.89,55.61,89.23,1000000000.0,電子–電子零組件
朋程一,82551.0,4,2.02,2026-07-26 00:00:00,100.0,2026-08-09 00:00:00,0.6876712328767123,0.025,7.86999999999999,126.0,196.2,64.22018348623854,105.85,64.8235714285714,37.85,42.03,99.98,800000000.0,電機機械
百和興業一KY,84041.0,王道銀等聯保,4.35,2027-09-19 00:00:00,100.0,2027-10-03 00:00:00,1.8383561643835618,0.022,22.0,25.2,26.8,94.02985074626865,117.65,25.11984126984128,34.72,41.7,100.0,1000000000.0,其他
福貞三KY,84113.0,玉山銀,5.6899999999999995,2028-07-18 00:00:00,100.7519,2028-08-01 00:00:00,2.6684931506849314,0.023,5.890000000000001,12.4,13.3,93.23308270676691,100.2,7.4725806451612975,11.25,20.52,100.0,1200000000.0,其他
可寧衛一,84221.0,4,3.3099999999999996,2027-11-08 00:00:00,102.5251,2027-11-22 00:00:00,1.9753424657534246,0.028,69.31,24.5,14.6,167.8082191780822,166.0,-1.0775510204081629,31.59,25.64,51.1,2500000000.0,綠能環保
可寧衛二,84222.0,4,7.359999999999999,2028-03-24 00:00:00,100.0,2028-04-07 00:00:00,2.350684931506849,0.03,36.45999999999998,24.5,19.0,128.94736842105263,129.1,0.11836734693877471,31.59,25.64,99.93,2000000000.0,綠能環保
威宏二KY,84422.0,富邦銀,2.25,2026-10-05 00:00:00,100.0,2026-10-19 00:00:00,0.8821917808219178,0.022,18.25,71.4,73.9,96.617050067659,116.0,20.061624649859944,28.2,34.8,90.37,400000000.0,其他
柏文三,84623.0,5,1.77,2026-03-31 00:00:00,100.0,2026-04-14 00:00:00,0.36712328767123287,0.04,16.269999999999996,157.5,141.2,111.54390934844194,114.5,2.650158730158725,27.01,31.4,89.0,300000000.0,運動休閒
波力二KY,84672.0,富邦銀等聯保,3.5899999999999994,2027-05-16 00:00:00,100.0,2027-05-30 00:00:00,1.4931506849315068,0.022,18.590000000000003,158.5,191.4,82.81086729362592,115.0,38.87066246056781,44.92,55.89,55.23,210000000.0,運動休閒
山林水二,84732.0,6,1.9300000000000002,2026-09-14 00:00:00,101.26,2026-09-28 00:00:00,0.8246575342465754,0.035,11.930000000000007,36.7,34.1,107.62463343108504,110.0,2.207084468664844,33.0,36.5,24.88,1000000000.0,綠能環保
吉源一KY,84881.0,玉山銀/王道銀,2.6099999999999994,2026-12-05 00:00:00,100.0,2026-12-19 00:00:00,1.0493150684931507,0.022,1.3100000000000023,10.3,18.4,55.97826086956522,98.7,76.31844660194176,23.61,28.57,100.0,300000000.0,其他
三貝德一,84891.0,上海銀,2.3499999999999996,2026-11-25 00:00:00,100.2001,2026-12-09 00:00:00,1.021917808219178,0.022,40.349999999999994,41.85,28.8,145.3125,138.0,-5.032258064516126,43.6,46.99,67.56,332992100.0,其他
高力四,89964.0,5,2.5899999999999994,2026-11-22 00:00:00,100.7519,2026-12-06 00:00:00,1.0136986301369864,0.03,125.59,515.0,233.5,220.55674518201286,223.0,1.107766990291248,68.35,63.11,26.78,1000000000.0,電機機械
鈺齊六KY,98026.0,4,2.6499999999999995,46327,101.0025,46341,0.9561643835616438,0.035,29.099999999999994,111.0,106.4,104.32330827067669,126.45,21.209729729729744,39.3,49.21,99.98,1000000000.0,運動休閒
宏全二,99392.0,4,5.079999999999999,46675,100.0,46689,1.9095890410958904,0.025,9.780000000000001,128.0,161.2,79.4044665012407,104.7,31.856562499999995,17.64,25.46,99.99,4000000000.0,其他
